id,orden_id,tipo,tecnico_id,at,meta,payload,created_at,cierre_token
24ad0b3c-baf7-4ddd-833d-9a0f3a63a844,08cc3cf1-f129-414a-a741-8bf135349201,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:20:07.80023+00,{},"{""codigo"": ""TEC-E2E-250925192007"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:20:07.943+00,
080ac92c-a505-409c-a52a-03e286f17bdb,27d4a9ae-0224-43f4-ad32-6be538027b0d,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:20:28.57961+00,{},"{""codigo"": ""ORD-C-250925192028"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:20:28.576+00,
d90a99f5-9f54-4fa6-9f8d-276ce7a75937,27d4a9ae-0224-43f4-ad32-6be538027b0d,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:20:28.597294+00,{},"{""codigo"": ""ORD-C-250925192028"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:20:28.613+00,
de01474f-5b9b-4120-b05e-1aa8b41e6157,6a90ed38-517c-46ba-84b8-fd804afce894,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:27:07.485279+00,{},"{""codigo"": ""COR-250925192707"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:27:07.482+00,
254853db-4889-49e7-a215-9235e8d1bd3a,6a90ed38-517c-46ba-84b8-fd804afce894,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:27:07.508606+00,{},"{""codigo"": ""COR-250925192707"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:27:07.511+00,
d20cd1f6-8016-43be-b151-85549b043e00,43cf4fea-acd8-47a2-b915-368ddd7d4e1c,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:27:07.821213+00,{},"{""codigo"": ""MAN-250925192707"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:27:07.818+00,
700a90c3-0e25-4218-9722-f6448d6f9df9,43cf4fea-acd8-47a2-b915-368ddd7d4e1c,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:27:07.881646+00,{},"{""codigo"": ""MAN-250925192707"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:27:07.895+00,
382987c6-ffbb-4da9-8678-ed56b83f981d,bcd710aa-8d3f-4580-ba15-a8c6838a73f9,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:32:35.699254+00,{},"{""codigo"": ""COR-250925193235"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:32:35.696+00,
644e765c-4be1-4f36-82d3-a81a744e476c,bcd710aa-8d3f-4580-ba15-a8c6838a73f9,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:32:35.719467+00,{},"{""codigo"": ""COR-250925193235"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:32:35.721+00,
b7f45437-7f28-45ef-b08d-fdab58ab3fd6,3f86055c-0f6c-4136-bc9e-fefc6f364eb7,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:32:36.067852+00,{},"{""codigo"": ""MAN-250925193235"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:32:36.065+00,
b1576559-2711-4784-bb9a-f79566c5a12b,3f86055c-0f6c-4136-bc9e-fefc6f364eb7,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:32:36.12735+00,{},"{""codigo"": ""MAN-250925193235"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:32:36.142+00,
d8ba1e85-8ac4-48d3-acbb-b867c56ecf2f,3dfb1a0a-cf91-42b4-8811-efbcadb5a4cf,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:44:37.010356+00,{},"{""codigo"": ""MAN-250925194436"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:44:37.005+00,
ec047db8-048d-443b-bcf4-bf03af2e49bc,3dfb1a0a-cf91-42b4-8811-efbcadb5a4cf,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:44:37.073047+00,{},"{""codigo"": ""MAN-250925194436"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:44:37.075+00,
6b5eb3dc-3c32-4bac-8325-9c643ad70125,ac7881ed-d476-43a2-9ec3-4564d77da561,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:47:08.449029+00,{},"{""codigo"": ""MAN-250925194707"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:47:08.446+00,
5a9a662e-bfa8-4c62-9136-18801e708b23,ac7881ed-d476-43a2-9ec3-4564d77da561,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:47:08.473997+00,{},"{""codigo"": ""MAN-250925194707"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:47:08.489+00,
46c6c9f6-d4de-40ba-b0df-88ca2482695d,bae781a4-de03-48c1-a285-44f5e6ca2089,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:50:12.551311+00,{},"{""codigo"": ""MAN-250925195011"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:50:12.549+00,
e030cc85-7358-4efc-82a3-3ebcf5a42749,bae781a4-de03-48c1-a285-44f5e6ca2089,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:50:12.574715+00,{},"{""codigo"": ""MAN-250925195011"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:50:12.59+00,
5e7bfa80-0f75-4aea-8ea9-d112f668d196,be3a7e90-7ebc-48b9-9552-10be3e8e0b56,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:50:14.156751+00,{},"{""codigo"": ""COR-250925195011"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:50:14.153+00,
cbd8499d-e2c4-48bb-a823-c347812b429f,be3a7e90-7ebc-48b9-9552-10be3e8e0b56,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:50:14.178457+00,{},"{""codigo"": ""COR-250925195011"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:50:14.19+00,
fd026c0d-9e86-4a13-8489-a397d9356055,066fa026-5173-4c8d-be29-57226ec04d4a,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:50:14.898704+00,{},"{""codigo"": ""REC-250925195011"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:50:14.896+00,
e971913b-07e2-438c-916d-c7041b43ea85,066fa026-5173-4c8d-be29-57226ec04d4a,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:50:14.919849+00,{},"{""codigo"": ""REC-250925195011"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:50:14.932+00,
23cfcc9a-0351-423e-8a7f-0ed196af4618,e7550caa-2fd9-4ab5-a62d-d271af645a5e,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:53:41.448139+00,{},"{""codigo"": ""MAN-250925195340"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:53:41.445+00,
e22d9601-ab68-4b0e-960a-5ad32b64b562,e7550caa-2fd9-4ab5-a62d-d271af645a5e,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:53:41.471383+00,{},"{""codigo"": ""MAN-250925195340"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:53:41.485+00,
a420426c-c4b3-45ad-9e0e-1752389b9e5f,4c9efa0b-205e-4fc2-b939-61efd1d49dc5,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:53:43.305036+00,{},"{""codigo"": ""COR-250925195340"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:53:43.303+00,
3576f142-6486-4815-b250-e7667280e569,4c9efa0b-205e-4fc2-b939-61efd1d49dc5,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:53:43.32623+00,{},"{""codigo"": ""COR-250925195340"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:53:43.336+00,
00d8121a-ccac-440c-8860-7ef7e1b53809,605053f8-545c-4cbc-a9e8-f6d809af92c8,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:53:44.106018+00,{},"{""codigo"": ""REC-250925195340"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:53:44.104+00,
96d89dc0-d43e-4152-8921-dbb1493208f4,605053f8-545c-4cbc-a9e8-f6d809af92c8,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:53:44.126121+00,{},"{""codigo"": ""REC-250925195340"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:53:44.136+00,
5b9dcdca-198b-4084-b2a0-d904676e41a8,8daaf623-c057-474d-9b88-96b129a3e402,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:07:24.215825+00,{},"{""codigo"": ""MAN-250925200723"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:07:24.213+00,
16d22f4f-7467-4376-8f6d-2ae6f72590ea,1c3829cc-5455-44f1-abf7-77404009e210,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:07:49.472734+00,{},"{""codigo"": ""MAN-250925200749"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:07:49.47+00,
c084c6a2-a72d-4f76-b492-80863dd8254a,bba89bb3-6e23-4bb9-b0e0-daa0c4ac2123,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:16:08.730583+00,{},"{""codigo"": ""MAN-250925201608"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:16:08.721+00,
09a65b8a-2015-4989-aec4-b6ed858ee1aa,62e7ffa0-1741-40ce-bb5e-7892440432dc,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:19:05.764297+00,{},"{""codigo"": ""MAN-250925201905"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:19:05.76+00,
54ca0eb7-cdec-4b62-ad70-ad69bd72b4b2,62e7ffa0-1741-40ce-bb5e-7892440432dc,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:19:06.035665+00,{},"{""codigo"": ""MAN-250925201905"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 01:19:06.188+00,
19124a62-8757-4ab7-86bc-f92e80d301b1,d8579088-9354-44a1-b678-b184935f520d,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:19:08.297295+00,{},"{""codigo"": ""COR-250925201905"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:19:08.294+00,
cfad1806-84e1-49e9-a06d-18ef6faab2e5,d8579088-9354-44a1-b678-b184935f520d,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:19:08.316776+00,{},"{""codigo"": ""COR-250925201905"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 01:19:08.319+00,
12c2538c-7063-48d9-9b43-567ae8d75887,2459096c-b30b-4f8f-9301-4c4b143101bf,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:19:08.877263+00,{},"{""codigo"": ""REC-250925201905"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:19:08.874+00,
918545cc-f4bf-40e8-8654-95b6f4441d8c,2459096c-b30b-4f8f-9301-4c4b143101bf,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:19:08.895973+00,{},"{""codigo"": ""REC-250925201905"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 01:19:08.898+00,
24493705-c568-4375-a939-f767cbd1d099,6b6145b7-8dbd-49a1-b774-5f053ba516cb,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 01:22:26.730841+00,{},"{""codigo"": ""MAN-250925202226"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 01:22:26.728+00,
